"id","group_buy_id","product_id","price_override","active","sort_order"
"5cacbfc1-10ba-4f57-8232-36a272a1519b","1794d939-ca34-40f9-b2e0-d6777482f040","p012",,"true",
"5cd3624b-f4be-493d-ab43-2f813719f5f2","1794d939-ca34-40f9-b2e0-d6777482f040","p026",,"true",
"5d48bcde-ef0f-438e-a251-9cfd95004232","1794d939-ca34-40f9-b2e0-d6777482f040","p027",,"true",
"5f41f42c-e611-4511-ae74-a36521be5509","1794d939-ca34-40f9-b2e0-d6777482f040","p014",,"true",
"62522861-f867-4ae7-9ef3-edf4f6e5d75e","1794d939-ca34-40f9-b2e0-d6777482f040","p120",,"true",
"645898f5-4991-4d8b-ad45-1f690ab7eaf5","1794d939-ca34-40f9-b2e0-d6777482f040","p088",,"true",
"67009c93-efe7-4031-9c7d-ad345cd2006c","1794d939-ca34-40f9-b2e0-d6777482f040","p075",,"true",
"6759a1d7-2eb3-40fd-953e-4f2c0c791554","1794d939-ca34-40f9-b2e0-d6777482f040","p020",,"true",
"69cfe483-62d3-4064-9c8a-2ce653e81caf","1794d939-ca34-40f9-b2e0-d6777482f040","p102",,"true",
"6d58366c-fb9e-4be5-b26e-630cef55fd9c","1794d939-ca34-40f9-b2e0-d6777482f040","p045",,"true",
"6dbfa678-fff7-4198-a92d-37622743c81f","1794d939-ca34-40f9-b2e0-d6777482f040","p023",,"true",
"714db16c-4aef-4630-b41e-180227689db0","1794d939-ca34-40f9-b2e0-d6777482f040","p011",,"true",
"718d2b27-6dd2-4beb-b8de-a9aa28d0a2b7","1794d939-ca34-40f9-b2e0-d6777482f040","p035",,"true",
"72465192-84f0-4d04-b591-23a1a842c0ba","1794d939-ca34-40f9-b2e0-d6777482f040","p018",,"true",
"809292d9-7269-4fae-8e32-81c9ac2a0d1b","1794d939-ca34-40f9-b2e0-d6777482f040","p016",,"true",
"8112ecbf-a924-43f8-8fec-0b4ef9cd4266","1794d939-ca34-40f9-b2e0-d6777482f040","p017",,"true",
"8175cd2a-8e18-4857-a7b5-e8f044ecde4e","1794d939-ca34-40f9-b2e0-d6777482f040","p083",,"true",
"83a6e46e-6616-48f0-a655-c87cdd0020a3","1794d939-ca34-40f9-b2e0-d6777482f040","p013",,"true",
"86a26f24-5d97-4358-b282-45e05d0cff96","1794d939-ca34-40f9-b2e0-d6777482f040","p080",,"true",
"86bf4987-5309-4f11-8b07-cd4512d2e107","1794d939-ca34-40f9-b2e0-d6777482f040","p059",,"true",
"8856f95d-f9c0-4ccc-bd8e-7872fa951abe","1794d939-ca34-40f9-b2e0-d6777482f040","p031",,"true",
"8a684a59-f32c-44e0-a082-7d22d473dbd1","1794d939-ca34-40f9-b2e0-d6777482f040","p109",,"true",
"8b927712-6d7b-4edf-be00-8a47bcb82f28","1794d939-ca34-40f9-b2e0-d6777482f040","p034",,"true",
"8cdd682f-feea-44e8-a006-14b2a92c758e","1794d939-ca34-40f9-b2e0-d6777482f040","p068",,"true",
"8d9157ad-fa43-42b8-afdd-3342ffeee0f6","1794d939-ca34-40f9-b2e0-d6777482f040","p069",,"true",
"8ebbc855-92cb-468e-8c92-530b8420cc12","1794d939-ca34-40f9-b2e0-d6777482f040","p064",,"true",
"92b7cc22-5ca2-4f3a-8fa8-3117f11c9b77","1794d939-ca34-40f9-b2e0-d6777482f040","p087",,"true",
"96126b86-87d8-4913-918e-574d6cb0f614","1794d939-ca34-40f9-b2e0-d6777482f040","p119",,"true",
"976527fe-a4a6-49b4-9895-cea02d4c1897","1794d939-ca34-40f9-b2e0-d6777482f040","p096",,"true",
"9af2cbba-0434-47bc-afcd-7382ea316422","1794d939-ca34-40f9-b2e0-d6777482f040","p112",,"true",
"9c5453b5-ec30-4623-b445-e95ef82fad3e","1794d939-ca34-40f9-b2e0-d6777482f040","p030",,"true",
"9f1b0f59-4705-4523-9c6c-a5af73a84c14","1794d939-ca34-40f9-b2e0-d6777482f040","p009",,"true",
"a0791fe2-80f9-4e86-a69a-70af68d4478a","1794d939-ca34-40f9-b2e0-d6777482f040","p072",,"true",
"a1799cd3-390b-4eaf-bf21-c76e04f06b2c","1794d939-ca34-40f9-b2e0-d6777482f040","p005",,"true",
"a31bbf39-2c47-4e89-b19e-7cec64f49e8a","1794d939-ca34-40f9-b2e0-d6777482f040","p070",,"true",
"a8178f16-d2b6-4a24-abfa-a56d5b2acc5e","1794d939-ca34-40f9-b2e0-d6777482f040","p037",,"true",
"a847ce5d-d54b-44e8-95d7-35e5f006beb4","1794d939-ca34-40f9-b2e0-d6777482f040","p107",,"true",
"a8c35a51-5dc4-4c5d-a0f9-da902f1d03dc","1794d939-ca34-40f9-b2e0-d6777482f040","p055",,"true",
"a94bd8af-3aef-4217-8320-dd8da360dccd","1794d939-ca34-40f9-b2e0-d6777482f040","p125",,"true",
"aac5d739-7903-4084-9064-681101f9cf50","1794d939-ca34-40f9-b2e0-d6777482f040","p092",,"true",
"b21f3eb8-ff8f-4f96-b261-10aa6ef33a5c","1794d939-ca34-40f9-b2e0-d6777482f040","p099",,"true",
"b52acb1c-4df0-4a53-a4f2-c23de704533e","1794d939-ca34-40f9-b2e0-d6777482f040","p078",,"true",
"b52d204c-a773-4103-8de1-1ee93c8f7cc2","1794d939-ca34-40f9-b2e0-d6777482f040","p032",,"true",
"b53747e9-df29-4fea-8f98-9fef99252e5e","1794d939-ca34-40f9-b2e0-d6777482f040","p006",,"true",
"b651d970-d083-4444-9ac9-5b356aa3a4ee","1794d939-ca34-40f9-b2e0-d6777482f040","p121",,"true",
"b7a54fa1-c562-4695-80a5-4127c1a0a039","1794d939-ca34-40f9-b2e0-d6777482f040","prod-2e18be5a",,"true",
"bacd0d99-2d6d-4859-af2b-e763513aeed1","1794d939-ca34-40f9-b2e0-d6777482f040","p115",,"true",
"c4de240c-47dc-4cdd-8d30-e90cf161d4d0","1794d939-ca34-40f9-b2e0-d6777482f040","p073",,"true",
"c52894da-3d1d-450e-9487-26d8cd692362","1794d939-ca34-40f9-b2e0-d6777482f040","p098",,"true",
"c5e149f8-2696-43d1-b503-f1d64d226c2e","1794d939-ca34-40f9-b2e0-d6777482f040","p103",,"true",
"c61e9b54-5c17-4f30-a6d2-f5fe21116242","1794d939-ca34-40f9-b2e0-d6777482f040","p039",,"true",
"cdd4ffda-0dbb-48da-a308-83a508e57bc4","1794d939-ca34-40f9-b2e0-d6777482f040","p089",,"true",
"d1ce4630-4a41-4bde-b281-f93b9056759f","1794d939-ca34-40f9-b2e0-d6777482f040","p101",,"true",
"d3e40d87-44d1-4420-9fe1-50cc5f0314fd","1794d939-ca34-40f9-b2e0-d6777482f040","p056",,"true",
"d748dfbc-9dbf-49e1-8dad-4d680d52733a","1794d939-ca34-40f9-b2e0-d6777482f040","p042",,"true",
"d8c5166b-dd05-443c-b28e-2386061b0a5e","1794d939-ca34-40f9-b2e0-d6777482f040","p091",,"true",
"d95c1542-9954-4e4e-98cd-69c911ca27d2","1794d939-ca34-40f9-b2e0-d6777482f040","p062",,"true",
"da1f3256-390c-4365-bb93-9baa93a0ca1c","1794d939-ca34-40f9-b2e0-d6777482f040","p095",,"true",
"dabb5a4b-dec0-4f62-9a60-ecd02241ba9f","1794d939-ca34-40f9-b2e0-d6777482f040","p003",,"true",
"dbfd40a6-967c-4fb0-ae36-0ab7f6c3e0c7","1794d939-ca34-40f9-b2e0-d6777482f040","p015",,"true",
"e0612853-09e5-45dd-9bf6-73f85b6606a8","1794d939-ca34-40f9-b2e0-d6777482f040","p058",,"true",
"e1c4b61e-b37a-4eb1-a0d6-74c6306d502c","1794d939-ca34-40f9-b2e0-d6777482f040","p081",,"true",
"e4ee2dbc-74f2-408c-b303-ef130f11754f","1794d939-ca34-40f9-b2e0-d6777482f040","p113",,"true",
"e6947abb-43f2-4027-a2ab-23b94e403d35","1794d939-ca34-40f9-b2e0-d6777482f040","p118",,"true",
"e957c345-eae3-47f0-b5e4-2267b8923331","1794d939-ca34-40f9-b2e0-d6777482f040","p108",,"true",
"e9cf70e2-03c4-4073-93b7-46f4264a0f87","1794d939-ca34-40f9-b2e0-d6777482f040","p116",,"true",
"ed32af93-c6cb-484d-b706-ba9a860450a1","1794d939-ca34-40f9-b2e0-d6777482f040","p051",,"true",
"ed79d606-9d2b-472e-8cf0-ed3698989913","1794d939-ca34-40f9-b2e0-d6777482f040","p028",,"true",
"f0c197ce-8fe6-4ac6-a930-1bf0a19b4a71","1794d939-ca34-40f9-b2e0-d6777482f040","p114",,"true",
"f294bbd8-9443-46a4-8d36-4d2d735eafc0","1794d939-ca34-40f9-b2e0-d6777482f040","p050",,"true",
"f2b69801-b1eb-4eed-8ca6-50997f2d2704","1794d939-ca34-40f9-b2e0-d6777482f040","p082",,"true",
"f3c01e27-de52-4d73-a1c1-ddfd9ee62dfe","1794d939-ca34-40f9-b2e0-d6777482f040","p097",,"true",
"f6b1ad6e-f167-427e-a09b-31a8c36ffbff","1794d939-ca34-40f9-b2e0-d6777482f040","p043",,"true",
"f7a194f8-a89d-4a10-a6ae-e282cd9b356c","1794d939-ca34-40f9-b2e0-d6777482f040","p041",,"true",
"fa20f6b1-a23a-4d9c-a75c-530f5b4c16cd","1794d939-ca34-40f9-b2e0-d6777482f040","p104",,"true",
"fc02be56-1367-4a92-aaf2-d2e833793db6","1794d939-ca34-40f9-b2e0-d6777482f040","p079",,"true",
"fe41b4d4-4861-4188-ad72-2d711f069d3e","1794d939-ca34-40f9-b2e0-d6777482f040","p038",,"true",
"fe601d37-2472-4016-b30d-100ce91f0dfe","1794d939-ca34-40f9-b2e0-d6777482f040","p025",,"true",
