"id","group_buy_id","product_id","price_override","active","sort_order"
"c61b710a-88e1-4e98-9811-fe1452cb4456","gb-1","p099",,"true",
"c624987b-2d75-43c6-af0d-cbdff067a4d8","gb-1","p090",,"true",
"c66ea189-e980-4932-8210-fb787cbd10fe","gb-1","p031",,"true",
"c9783c5d-b623-4132-9f62-921ca8b339d1","gb-1","p032",,"true",
"c9c0f6f4-88ae-432e-b334-7e78a7476c4f","gb-1","p100",,"true",
"cd153466-600b-42ae-9196-5f3278d2aa5d","gb-1","p084",,"true",
"cf7e449f-8e98-4713-940c-1a3a84fc1fb8","gb-1","p029",,"true",
"d16386dd-6364-4304-8397-8721b70afa77","gb-1","p123",,"true",
"d3e0b8d7-c340-4d5e-bcd7-931371dde846","gb-1","p087",,"true",
"d5c2d8c6-6298-455d-9883-f2031d7dfe1d","gb-1","p034",,"true",
"d9392c09-76e6-46eb-8753-fb637f994143","gb-1","p068",,"true",
"d97855e8-5e6b-49ad-a9e7-d5fe041169fb","gb-1","p098",,"true",
"d9c1cd40-00ec-46be-bc9e-1271132968fb","gb-1","p125",,"true",
"dae01f93-fbac-4cc2-bbfa-9ff419e89a5b","gb-1","p059",,"true",
"db327cd8-5593-4b51-b7ab-aee0128348bc","gb-1","p002",,"true",
"db783f44-7c7e-4a53-a9cf-7efbc0a3c96d","gb-1","p072",,"true",
"dc916b00-0808-4ca7-85f5-cf355568729a","gb-1","p111",,"true",
"df61f3cc-eb2c-4a60-ae6d-f1271c432e7c","gb-1","p028",,"true",
"e0b52fb3-0c06-4ee4-96ea-d41b1fbedf0d","gb-1","p036",,"true",
"e133be54-add8-4b5a-bef6-57ecdd3b5e59","gb-1","p001",,"true",
"e358ada5-a444-4359-8b28-83c4338bf2c1","gb-1","p037",,"true",
"eb20f38b-8460-4fe1-85bb-add118b11e58","gb-1","p006",,"true",
"ecd2e3db-06aa-4042-bd27-5921db618320","gb-1","p073",,"true",
"ee0354a1-8a58-4cfd-a814-d92127ff1f0a","gb-1","p103",,"true",
"f29a82e7-9438-497c-97be-58ab3cce609e","gb-1","p025",,"true",
"f455018a-44ee-4fdf-b4e9-af0b53a5a368","gb-1","p051",,"true",
"f9f22577-c09f-4295-b98c-b11fec122530","gb-1","p069",,"true",
"ff0a62c9-32fc-46bc-9326-80b2963d1bdb","gb-1","p014",,"true",
"ff6f97a9-26ae-40fc-ae7c-9889a0ca6bd8","gb-1","p013",,"true",
