"id","order_id","product_id","product_name","quantity","unit_price","line_total","created_at","updated_at"
"0eeb1a71-3f32-483a-9543-f91da2299cdd","c310cffd-47c0-4225-ade9-62923897b77f","p084","KPV 10mg","1.00","60.00","60.00","""2026-03-18T20:20:08.899Z""","""2026-03-18T20:20:08.899Z"""
"0f3ae874-25a0-4b30-ae39-99f71483607d","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p024","HGH 10IU","1.00","50.00","50.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"1077a9d5-e3f6-4681-b8dd-09463bfb0f61","05edc6e3-04b1-4487-bdda-898348202bfb","p007","Tirzepatide 60mg","2.00","135.00","270.00","""2026-04-01T01:09:58.284Z""","""2026-04-01T01:09:58.284Z"""
"11161c95-1fec-4488-8165-27b0d5b01fc2","c0a3135e-928e-4285-8916-e1f7ed71e04b","p008","Tirzepatide 100mg","1.00","220.00","220.00","""2026-03-18T20:20:08.917Z""","""2026-03-18T20:20:08.917Z"""
"11b5b89c-e9db-478c-a454-48371a56da02","d25da38b-20aa-40ff-ba34-e1638b380836","p024","HGH 10IU","3.00","50.00","150.00","""2026-03-18T20:20:08.989Z""","""2026-03-18T20:20:08.989Z"""
"11f966db-f067-4ec7-a884-80f932ec47ef","c67237d3-15ca-4487-b138-43c30d2e1df0","p062","Selank 10mg","1.00","55.00","55.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"1243eff3-e800-428b-a791-5db98f1f82d7","ef424a02-1925-4f55-949b-4b714f5c7cbc","p032","TB500 (TB4) 10mg","1.00","85.00","85.00","""2026-03-28T19:56:43.782Z""","""2026-03-28T19:56:43.782Z"""
"12c545fe-b5be-4a5e-98cb-559d191970e4","bb1c75a0-a705-4887-9f13-38ed114c6af3","p004","Tirzepatide 20mg","1.00","85.00","85.00","""2026-03-18T23:17:30.972Z""","""2026-03-18T23:17:30.972Z"""
"12f728f6-c12c-40b0-bffe-0a66ac3b2ced","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-18T20:20:09.035Z""","""2026-03-18T20:20:09.035Z"""
"1340ee53-18e2-4c22-9787-bf22f481f497","f7ad2e8d-85c8-40f5-b209-089b571acdad","p063","Na Semax","1.00","70.00","70.00","""2026-03-30T19:37:22.989Z""","""2026-03-30T19:37:22.989Z"""
"14e5799f-418f-4553-9571-e63e081e160e","b0ca116d-aaea-4b84-9ae0-8cac8ad64280","p069","DSIP 5mg","1.00","35.00","35.00","""2026-03-18T20:20:09.097Z""","""2026-03-18T20:20:09.097Z"""
"155afa06-600d-4f5a-8943-8d87126e7a0c","3bd9eefd-7e2a-4e5c-9b4e-b1cff3038cf4","p030","BPC 157 10mg","1.00","45.00","45.00","""2026-03-18T20:20:08.891Z""","""2026-03-18T20:20:08.891Z"""
"155fa6e3-a08d-4234-9029-dd53207a02fe","872ee5ff-b754-4068-ad98-c7c06c86e42d","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-18T20:20:09.067Z""","""2026-03-18T20:20:09.067Z"""
"157e56da-017e-44d2-b632-59f89ec5c0f4","f2f6ec99-5b7c-4ae0-82a4-219f5eabfe93","p010","Retatrutide 20mg","1.00","120.00","120.00","""2026-03-27T13:20:48.326Z""","""2026-03-27T13:20:48.326Z"""
"16a99768-289b-436e-a55c-6dc2e4f069bf","56b0fc96-fb0a-4894-90e6-b0155adc13b2","p009","Retatrutide 10mg","1.00","95.00","95.00","""2026-03-25T14:56:25.607Z""","""2026-03-25T14:56:25.607Z"""
"16d4b084-e8f3-455f-922e-fa6b0504c5c8","83a3d960-ba23-47a3-883c-ed6883ab9d27","p118","Vesilute 20mg","1.00","120.00","120.00","""2026-03-18T20:20:09.071Z""","""2026-03-18T20:20:09.071Z"""
"170dfb42-e15f-459f-af09-61e9ad2b855a","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p007","Tirzepatide 60mg","0.50","135.00","67.50","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"172b21c7-8208-4313-9fc5-44831ec771cd","17b2c399-9bba-4740-8b1e-751b5baaa252","p049","Tesamorelin 10mg","0.50","125.00","62.50","""2026-03-18T20:20:08.942Z""","""2026-03-18T20:20:08.942Z"""
"18551a57-1fc8-4c3d-a57f-25bf5aaa8672","c0a3135e-928e-4285-8916-e1f7ed71e04b","p012","Retatrutide 40mg","1.00","165.00","165.00","""2026-03-18T20:20:08.917Z""","""2026-03-18T20:20:08.917Z"""
"1875193c-46d9-4093-97c1-f2880b8f71da","17b2c399-9bba-4740-8b1e-751b5baaa252","p010","Retatrutide 20mg","3.00","120.00","360.00","""2026-03-21T13:13:46.402Z""","""2026-03-21T13:13:46.402Z"""
"197e8f88-ae88-4c3d-a403-8d8216c99d19","f390e78f-35ca-4021-a236-a0c36532a061","p072","BPC 10mg / TB4 10mg Blend","1.00","135.00","135.00","""2026-03-20T06:50:33.892Z""","""2026-03-20T06:50:33.892Z"""
"19bca8c4-ec44-4c33-85fb-8a927e34afa2","ef424a02-1925-4f55-949b-4b714f5c7cbc","p030","BPC 157 10mg","1.00","45.00","45.00","""2026-03-28T19:56:43.782Z""","""2026-03-28T19:56:43.782Z"""
"1a00f57b-cf08-4efe-b81e-d7dd28f1ef06","e8b38f59-85d4-4c03-9581-eca90f3bf35f","p024","HGH 10IU","1.00","50.00","50.00","""2026-03-18T20:20:09.000Z""","""2026-03-18T20:20:09.000Z"""
"1a7ba6b4-ebdb-4f05-a109-17ebc4d54eaf","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p030","BPC 157 10mg","2.00","45.00","90.00","""2026-03-30T15:48:06.049Z""","""2026-03-30T15:48:06.049Z"""
"1ab45e06-8aaf-4894-b462-7d5135115930","17b2c399-9bba-4740-8b1e-751b5baaa252","p110","Cortagen 20mg","0.50","120.00","60.00","""2026-03-21T13:13:46.402Z""","""2026-03-21T13:13:46.402Z"""
"1b56f642-2f02-4a54-aec5-3eab3a2fddf0","73984bec-7961-4a99-9f63-fe38ebe2acc5","p078","GHK-CU 100mg","2.00","51.00","102.00","""2026-03-21T10:50:54.147Z""","""2026-03-21T10:50:54.147Z"""
"1b81b6f9-5d56-495f-a359-c2fcdee5ce87","ef424a02-1925-4f55-949b-4b714f5c7cbc","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","1.00","160.00","160.00","""2026-03-28T19:56:43.782Z""","""2026-03-28T19:56:43.782Z"""
"1e21c9e7-5063-4800-a9e7-8b33739a7fae","68c55da7-3de1-4de5-9819-c6ec3c35849e","p012","Retatrutide 40mg","1.00","165.00","165.00","""2026-03-20T08:56:02.662Z""","""2026-03-20T08:56:02.662Z"""
"21e5d08c-79ca-4a1a-a54f-86c9251e1238","56b0fc96-fb0a-4894-90e6-b0155adc13b2","p058","Thymosin Alpha-1 10mg","0.50","125.00","62.50","""2026-03-25T14:56:25.607Z""","""2026-03-25T14:56:25.607Z"""
"26e7c5e6-1026-4a87-abbe-4e81174d947e","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p042","Melanotan II 10mg","0.50","40.00","20.00","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"2738030e-e06d-487c-8fea-9c0960d18f3f","d25da38b-20aa-40ff-ba34-e1638b380836","p003","Tirzepatide 15mg","1.00","80.00","80.00","""2026-03-18T20:20:08.989Z""","""2026-03-18T20:20:08.989Z"""
"283d5ac3-1d3e-4857-b66d-2780671bf3cb","0581d320-40f1-40e7-9adb-cd05ffaabda1","p108","Vilon 20mg","1.00","120.00","120.00","""2026-03-18T20:20:09.024Z""","""2026-03-18T20:20:09.024Z"""
"288f4d54-b9d0-4839-b2ba-f94dc4a57169","05edc6e3-04b1-4487-bdda-898348202bfb","p017","Survodutide 10mg","1.00","170.00","170.00","""2026-03-18T20:20:09.076Z""","""2026-03-18T20:20:09.076Z"""
"28a99453-8ca2-431a-8b89-74dcd6fe5c01","3bd9eefd-7e2a-4e5c-9b4e-b1cff3038cf4","p089","KLOW (TB10+BPC10+KPV10+GHK50)","1.00","160.00","160.00","""2026-03-18T20:20:08.891Z""","""2026-03-18T20:20:08.891Z"""
"28e573b4-9452-4a8f-bbcf-8e0b38248d7a","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p051","Mots-C 10mg","1.00","55.00","55.00","""2026-04-01T14:14:29.360Z""","""2026-04-01T14:14:29.360Z"""
"297118df-50ef-48ab-b6a1-6b53879541d7","fb87ced5-8e31-4eaf-a3cd-64cba23b3188","p007","Tirzepatide 60mg","2.00","135.00","270.00","""2026-03-18T20:20:08.924Z""","""2026-03-18T20:20:08.924Z"""
"298d5e58-c3f4-4cfe-a64e-5185ec89a41c","a4cab9d2-7cb6-4f24-baa6-208f41bad4ca","p080","NAD+ 500mg","1.00","95.00","95.00","""2026-03-18T20:20:08.905Z""","""2026-03-18T20:20:08.905Z"""
"2aa851bf-d359-4f3c-957b-5d49b087d863","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p002","Tirzepatide 10mg","1.00","65.00","65.00","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"2d3034cc-8ef2-4d18-aaab-a2f8d154b9c3","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p025","IGF-1 LR3 1mg","1.00","210.00","210.00","""2026-03-18T20:20:08.973Z""","""2026-03-18T20:20:08.973Z"""
"2da837ef-1098-445e-b99a-509cc10b7fd7","c310cffd-47c0-4225-ade9-62923897b77f","p024","HGH 10IU","2.00","50.00","100.00","""2026-03-18T20:20:08.899Z""","""2026-03-18T20:20:08.899Z"""
"2dfc780b-5f3d-43ae-bf22-25177ef81468","83a3d960-ba23-47a3-883c-ed6883ab9d27","p039","Epitalon 10mg","1.00","45.00","45.00","""2026-03-18T20:20:09.071Z""","""2026-03-18T20:20:09.071Z"""
"2f9bbe79-35cf-4db9-bf1d-9180d3ed14af","f7a805fd-f97e-4689-a011-2737dadc372f","p080","NAD+ 500mg","1.00","95.00","95.00","""2026-03-18T20:20:08.959Z""","""2026-03-18T20:20:08.959Z"""
"3103a524-0565-4d6d-a8f8-1b8ed98dbf67","c427c53f-7a6f-4f99-87c4-e9e6224a68f7","p006","Tirzepatide 45mg","1.00","115.00","115.00","""2026-03-22T21:07:38.412Z""","""2026-03-22T21:07:38.412Z"""
"31640e8f-8fc8-4392-a6db-4ca851a4e01c","83a3d960-ba23-47a3-883c-ed6883ab9d27","p039","Epitalon 10mg","1.00","45.00","45.00","""2026-04-02T16:46:03.959Z""","""2026-04-02T16:46:03.959Z"""
"317d1ee8-fd9d-4ab0-91aa-3dcc22191528","c0a3135e-928e-4285-8916-e1f7ed71e04b","p012","Retatrutide 40mg","1.00","165.00","165.00","""2026-03-21T17:27:18.086Z""","""2026-03-21T17:27:18.086Z"""
"31cd4fa0-97c7-4f64-a7ef-93f85187955e","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p072","BPC 10mg / TB4 10mg Blend","3.00","135.00","405.00","""2026-03-18T20:20:08.973Z""","""2026-03-18T20:20:08.973Z"""
"31e60a3c-7815-44c3-a951-987724b676e8","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p013","Retatrutide 50mg","1.00","205.00","205.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"32a83f5d-c655-4f5a-9cd4-1f79dfcc79ae","c67237d3-15ca-4487-b138-43c30d2e1df0","p012","Retatrutide 40mg","2.00","165.00","330.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"32cb0d0d-0a28-4620-8e6f-2b1da57a76f5","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p032","TB500 (TB4) 10mg","1.00","85.00","85.00","""2026-03-30T15:48:06.049Z""","""2026-03-30T15:48:06.049Z"""
"335b7fd1-5ce6-47b6-9019-753c12aeb9fc","fb87ced5-8e31-4eaf-a3cd-64cba23b3188","p078","GHK-CU 100mg","3.00","51.00","153.00","""2026-03-18T20:20:08.924Z""","""2026-03-18T20:20:08.924Z"""
"3398f41e-ba84-4bc8-bd5b-422feea7835e","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p091","Ara-290 16mg","2.00","60.00","120.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"34ac0e59-307b-499c-b6e1-b5928acf7875","83a3d960-ba23-47a3-883c-ed6883ab9d27","p042","Melanotan II 10mg","1.00","40.00","40.00","""2026-04-02T16:46:03.959Z""","""2026-04-02T16:46:03.959Z"""
"35342a0e-6866-4fe2-bc2b-7c6e0d5973f0","ed8e0967-57d6-421d-906e-8ca68e8cc3ba","p089","KLOW (TB10+BPC10+KPV10+GHK50)","1.00","160.00","160.00","""2026-03-18T20:20:09.062Z""","""2026-03-18T20:20:09.062Z"""
"3676b54b-b871-44df-aeb7-49220f2e0f76","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p042","Melanotan II 10mg","1.00","40.00","40.00","""2026-03-18T20:20:08.973Z""","""2026-03-18T20:20:08.973Z"""
"36ae5ce2-da49-47c1-b9ce-b6ef92b7af23","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p052","Mots-C 20mg","1.00","95.00","95.00","""2026-03-18T20:20:08.973Z""","""2026-03-18T20:20:08.973Z"""
"36af92ee-510d-4b2c-807c-5eeb41ed6ead","9ece120d-7dbc-4009-ae0c-658d3d58b3d5","p097","HCG 2000 IU GMP 3ml 10vials","1.00","70.00","70.00","""2026-03-18T20:20:09.057Z""","""2026-03-18T20:20:09.057Z"""
"3717fc75-db90-4f40-9414-316c56786648","813442f1-cfc6-45bc-9a82-3d1a63068328","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-18T20:20:09.046Z""","""2026-03-18T20:20:09.046Z"""
"3995ca85-47d3-4840-a3d7-30b3a0327c8d","813442f1-cfc6-45bc-9a82-3d1a63068328","p019","BAC water 10ml","1.00","25.00","25.00","""2026-03-18T20:20:09.046Z""","""2026-03-18T20:20:09.046Z"""
"3a47d1d3-a70b-4034-92e3-c350fb726bda","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p080","NAD+ 500mg","1.00","95.00","95.00","""2026-03-18T20:20:09.035Z""","""2026-03-18T20:20:09.035Z"""
"3a661136-729b-428b-aeb8-7a13b92c3a20","3a5df063-138c-4498-bef2-6d733ca93ea2","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-18T20:20:08.930Z""","""2026-03-18T20:20:08.930Z"""
"3a9a5708-d9dc-4db2-881e-4281149d5159","c67237d3-15ca-4487-b138-43c30d2e1df0","p011","Retatrutide 30mg","1.00","155.00","155.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"3ab9a605-f248-4fa3-9de1-b2b44fff3965","c0a3135e-928e-4285-8916-e1f7ed71e04b","p014","Cagrilintide 5mg","1.00","90.00","90.00","""2026-03-18T20:20:08.917Z""","""2026-03-18T20:20:08.917Z"""
"3c3a64e9-a589-43ce-9814-09f0ff0b4537","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p062","Selank 10mg","0.50","55.00","27.50","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"3ed0e231-d63b-4c61-b010-e17c74f5dc90","b0ca116d-aaea-4b84-9ae0-8cac8ad64280","p090","PE-22-28 10mg","0.50","70.00","35.00","""2026-03-18T20:20:09.097Z""","""2026-03-18T20:20:09.097Z"""
"40054837-f7a7-4f85-973e-13f19b8cbf10","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p100","Glutathione 1500mg GMP 20ml 10vials","1.00","85.00","85.00","""2026-04-01T14:14:29.360Z""","""2026-04-01T14:14:29.360Z"""
"4145ca62-655b-4907-b918-92b19f619100","56b0fc96-fb0a-4894-90e6-b0155adc13b2","p109","Cartalax 20mg","2.00","120.00","240.00","""2026-03-25T14:56:25.607Z""","""2026-03-25T14:56:25.607Z"""
"436d8e7e-165a-427d-8588-d79ea3642cd0","208c5098-466d-41e8-9f75-0218fbf1db3f","p073","CJC No DAC / Ipa 10/10mg","1.00","75.00","75.00","""2026-03-18T20:20:09.013Z""","""2026-03-18T20:20:09.013Z"""
"442dcf53-d49f-4aae-8bcd-670f2fa531dd","c427c53f-7a6f-4f99-87c4-e9e6224a68f7","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","1.00","160.00","160.00","""2026-03-22T21:07:38.412Z""","""2026-03-22T21:07:38.412Z"""
"4497d20f-3d7f-4745-887c-663e197147df","3f1e6f0a-d1fa-474e-a8ea-68c90fc1d9a1","p007","Tirzepatide 60mg","2.00","135.00","270.00","""2026-03-18T20:20:09.108Z""","""2026-03-18T20:20:09.108Z"""
"45c794c4-4fd6-4b46-92e9-dd4110442553","387da382-1cae-4e68-a960-1241775d3493","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","0.50","160.00","80.00","""2026-03-20T22:56:00.982Z""","""2026-03-20T22:56:00.982Z"""
"463af238-9730-4bad-8817-77ad8bfe2bd8","0581d320-40f1-40e7-9adb-cd05ffaabda1","p097","HCG 2000 IU GMP 3ml 10vials","2.00","70.00","140.00","""2026-03-18T20:20:09.024Z""","""2026-03-18T20:20:09.024Z"""
"467ce838-dfaf-480d-a34f-14696d6f7d0e","0581d320-40f1-40e7-9adb-cd05ffaabda1","p024","HGH 10IU","2.00","50.00","100.00","""2026-03-18T20:20:09.024Z""","""2026-03-18T20:20:09.024Z"""
"484f62f2-6d88-4b35-a574-2f7836c2f7a2","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-30T15:48:06.049Z""","""2026-03-30T15:48:06.049Z"""
"49905944-d007-48ab-92fa-1740fe09d17c","56b0fc96-fb0a-4894-90e6-b0155adc13b2","p019","BAC water 10ml","1.00","25.00","25.00","""2026-03-25T14:56:25.607Z""","""2026-03-25T14:56:25.607Z"""
"4a08f43f-5e37-4006-81a9-598417d5687f","a22f7966-b42d-4cab-81c3-c94983f0e590","p050","Tesamorelin 20mg","1.00","220.00","220.00","""2026-03-18T20:20:09.102Z""","""2026-03-18T20:20:09.102Z"""
"4a270bed-67b4-4790-8f5a-732954769505","56b0fc96-fb0a-4894-90e6-b0155adc13b2","p052","Mots-C 20mg","1.00","95.00","95.00","""2026-03-25T14:56:25.607Z""","""2026-03-25T14:56:25.607Z"""
"4d637ad8-4249-4a47-880b-da8479d34096","c427c53f-7a6f-4f99-87c4-e9e6224a68f7","p042","Melanotan II 10mg","2.00","40.00","80.00","""2026-03-22T21:07:38.412Z""","""2026-03-22T21:07:38.412Z"""
"4db20f36-809f-4155-bca7-9834b05e03ed","b096c66d-5870-4010-9511-45e13727908c","p009","Retatrutide 10mg","1.00","95.00","95.00","""2026-03-18T20:20:08.995Z""","""2026-03-18T20:20:08.995Z"""
"4e8bc9f3-2b8b-4767-bc18-0deadc67da08","1b975899-08c0-439c-b0bb-b65f0092d0aa","p012","Retatrutide 40mg","1.00","165.00","165.00","""2026-04-02T20:00:02.135Z""","""2026-04-02T20:00:02.135Z"""
"4eb3dda1-39de-45ea-92cf-8a897ba026ac","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p052","Mots-C 20mg","1.00","95.00","95.00","""2026-04-01T14:14:29.360Z""","""2026-04-01T14:14:29.360Z"""
"4ebf4f6c-d433-4097-961b-5fcdf6a20131","7522e0b8-cf16-40ef-aff9-9b3180098433","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-18T20:20:09.018Z""","""2026-03-18T20:20:09.018Z"""
"4fe69f81-1564-4abd-b8ac-7f9a3155d694","c0a3135e-928e-4285-8916-e1f7ed71e04b","p058","Thymosin Alpha-1 10mg","1.00","125.00","125.00","""2026-03-21T17:27:18.086Z""","""2026-03-21T17:27:18.086Z"""
"505b9975-1699-4bd7-8aed-419855c8e106","7522e0b8-cf16-40ef-aff9-9b3180098433","p012","Retatrutide 40mg","1.00","165.00","165.00","""2026-03-29T22:49:15.987Z""","""2026-03-29T22:49:15.987Z"""
"506127c0-9002-4a21-b240-3cc7f2e02d0d","3a5df063-138c-4498-bef2-6d733ca93ea2","p109","Cartalax 20mg","0.50","120.00","60.00","""2026-03-18T20:20:08.930Z""","""2026-03-18T20:20:08.930Z"""
"50bf169c-c967-4573-b257-a73751784d90","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p123","BPC 157 500mcg Tablets","1.00","55.00","55.00","""2026-04-01T14:14:29.360Z""","""2026-04-01T14:14:29.360Z"""
"529a5082-8455-4339-88b6-66fa63cb744d","d25da38b-20aa-40ff-ba34-e1638b380836","p011","Retatrutide 30mg","1.00","155.00","155.00","""2026-03-18T20:20:08.989Z""","""2026-03-18T20:20:08.989Z"""
"52b41ae1-6a07-4ae5-a386-f889b287c21f","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p090","PE-22-28 10mg","0.50","70.00","35.00","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"5311898e-f4af-44bd-9c5c-41bd2f36cb68","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p026","5-Amino-1MQ 50mg","1.00","75.00","75.00","""2026-04-01T14:14:29.360Z""","""2026-04-01T14:14:29.360Z"""
"531a7bf9-b807-4f7c-9215-ea93e83932ce","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p030","BPC 157 10mg","1.00","45.00","45.00","""2026-03-18T20:20:09.035Z""","""2026-03-18T20:20:09.035Z"""
"53a2235a-6b7a-4e83-889a-976072c835c9","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p052","Mots-C 20mg","0.50","95.00","47.50","""2026-03-18T20:20:09.035Z""","""2026-03-18T20:20:09.035Z"""
"561cda9a-b17d-420d-a704-4a4e0111ebcb","7afcf931-ee91-4892-9f9a-aaf8b254e5d5","p054","SS-31 10mg","1.00","75.00","75.00","""2026-03-27T17:00:58.988Z""","""2026-03-27T17:00:58.988Z"""
"5652f9a5-6df7-4fb7-b081-dd5602afce88","73984bec-7961-4a99-9f63-fe38ebe2acc5","p085","KPV 30mg","1.00","145.00","145.00","""2026-03-21T10:50:54.147Z""","""2026-03-21T10:50:54.147Z"""
"5801252a-440d-4b66-870e-abc226358e69","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p050","Tesamorelin 20mg","5.00","220.00","1100.00","""2026-04-01T14:14:29.360Z""","""2026-04-01T14:14:29.360Z"""
"5a19e936-f7af-4dc0-839d-0cdbd9a283c7","f390e78f-35ca-4021-a236-a0c36532a061","p010","Retatrutide 20mg","1.00","120.00","120.00","""2026-03-18T20:20:08.948Z""","""2026-03-18T20:20:08.948Z"""
"5a8dbd1e-7c82-4283-8e04-5bf95e2037e8","387da382-1cae-4e68-a960-1241775d3493","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-20T22:56:00.982Z""","""2026-03-20T22:56:00.982Z"""
"5b84ecf0-7887-4cf9-bd64-1db73bf1104d","fff847e8-871c-423b-86c5-eddea6dfe217","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-18T20:20:08.936Z""","""2026-03-18T20:20:08.936Z"""
"5b94425e-dfae-4fc1-ad17-faaf06c6057f","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p055","SS-31 30mg","0.50","155.00","77.50","""2026-03-18T20:20:09.035Z""","""2026-03-18T20:20:09.035Z"""
"5cc345d6-9327-4104-8ff9-93d4329f2401","a434d697-4ad9-481d-8b13-74d343cd9590","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-22T07:26:33.549Z""","""2026-03-22T07:26:33.549Z"""
"5cfc63fc-f37b-4e40-83c9-e38e86e7e4b5","56b0fc96-fb0a-4894-90e6-b0155adc13b2","p073","CJC No DAC / Ipa 5/5mg","1.00","75.00","75.00","""2026-03-25T14:56:25.607Z""","""2026-03-25T14:56:25.607Z"""
"5e1e72ff-8372-452d-a141-8cad8d472337","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p024","HGH 10IU","1.00","50.00","50.00","""2026-03-18T20:20:09.035Z""","""2026-03-18T20:20:09.035Z"""
"5e5e0fef-5d47-4139-8244-1369733c3a9f","c427c53f-7a6f-4f99-87c4-e9e6224a68f7","p081","TB500 Frag 10mg","1.00","70.00","70.00","""2026-03-22T21:07:38.412Z""","""2026-03-22T21:07:38.412Z"""
