"id","order_id","product_id","product_name","quantity","unit_price","line_total","created_at","updated_at"
"1b399728-c740-4e7c-a877-5933d6492e68","b0ca116d-aaea-4b84-9ae0-8cac8ad64280","p090","PE-22-28 10mg","0.50","70.00","35.00","""2026-03-21T19:17:15.885Z""","""2026-03-21T19:17:15.885Z"""
"1b56f642-2f02-4a54-aec5-3eab3a2fddf0","73984bec-7961-4a99-9f63-fe38ebe2acc5","p078","GHK-CU 100mg","2.00","51.00","102.00","""2026-03-21T10:50:54.147Z""","""2026-03-21T10:50:54.147Z"""
"1e21c9e7-5063-4800-a9e7-8b33739a7fae","68c55da7-3de1-4de5-9819-c6ec3c35849e","p012","Retatrutide 40mg","1.00","165.00","165.00","""2026-03-20T08:56:02.662Z""","""2026-03-20T08:56:02.662Z"""
"22d12164-e48c-44cb-a511-a1c4b07690a8","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p053","Mots-C 40mg","2.00","160.00","320.00","""2026-03-20T17:51:52.278Z""","""2026-03-20T17:51:52.278Z"""
"23260b2c-3ac2-4f38-8437-bd4b692f2680","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p051","Mots-C 10mg","1.00","55.00","55.00","""2026-03-20T17:51:52.278Z""","""2026-03-20T17:51:52.278Z"""
"26635cef-1347-46ea-92cb-708a6c7c0617","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p011","Retatrutide 30mg","5.00","155.00","775.00","""2026-03-20T17:51:52.278Z""","""2026-03-20T17:51:52.278Z"""
"26e7c5e6-1026-4a87-abbe-4e81174d947e","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p042","Melanotan II 10mg","0.50","40.00","20.00","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"283d5ac3-1d3e-4857-b66d-2780671bf3cb","0581d320-40f1-40e7-9adb-cd05ffaabda1","p108","Vilon 20mg","1.00","120.00","120.00","""2026-03-18T20:20:09.024Z""","""2026-03-18T20:20:09.024Z"""
"28a99453-8ca2-431a-8b89-74dcd6fe5c01","3bd9eefd-7e2a-4e5c-9b4e-b1cff3038cf4","p089","KLOW (TB10+BPC10+KPV10+GHK50)","1.00","160.00","160.00","""2026-03-18T20:20:08.891Z""","""2026-03-18T20:20:08.891Z"""
"298d5e58-c3f4-4cfe-a64e-5185ec89a41c","a4cab9d2-7cb6-4f24-baa6-208f41bad4ca","p080","NAD+ 500mg","1.00","95.00","95.00","""2026-03-18T20:20:08.905Z""","""2026-03-18T20:20:08.905Z"""
"2aa851bf-d359-4f3c-957b-5d49b087d863","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p002","Tirzepatide 10mg","1.00","65.00","65.00","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"2da837ef-1098-445e-b99a-509cc10b7fd7","c310cffd-47c0-4225-ade9-62923897b77f","p024","HGH 10IU","2.00","50.00","100.00","""2026-03-18T20:20:08.899Z""","""2026-03-18T20:20:08.899Z"""
"2dfc780b-5f3d-43ae-bf22-25177ef81468","83a3d960-ba23-47a3-883c-ed6883ab9d27","p039","Epitalon 10mg","1.00","45.00","45.00","""2026-03-18T20:20:09.071Z""","""2026-03-18T20:20:09.071Z"""
"2f9bbe79-35cf-4db9-bf1d-9180d3ed14af","f7a805fd-f97e-4689-a011-2737dadc372f","p080","NAD+ 500mg","1.00","95.00","95.00","""2026-03-18T20:20:08.959Z""","""2026-03-18T20:20:08.959Z"""
"3103a524-0565-4d6d-a8f8-1b8ed98dbf67","c427c53f-7a6f-4f99-87c4-e9e6224a68f7","p006","Tirzepatide 45mg","1.00","115.00","115.00","""2026-03-22T21:07:38.412Z""","""2026-03-22T21:07:38.412Z"""
"317d1ee8-fd9d-4ab0-91aa-3dcc22191528","c0a3135e-928e-4285-8916-e1f7ed71e04b","p012","Retatrutide 40mg","1.00","165.00","165.00","""2026-03-21T17:27:18.086Z""","""2026-03-21T17:27:18.086Z"""
"31e60a3c-7815-44c3-a951-987724b676e8","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p013","Retatrutide 50mg","1.00","205.00","205.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"32a83f5d-c655-4f5a-9cd4-1f79dfcc79ae","c67237d3-15ca-4487-b138-43c30d2e1df0","p012","Retatrutide 40mg","2.00","165.00","330.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"3398f41e-ba84-4bc8-bd5b-422feea7835e","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p091","Ara-290 16mg","2.00","60.00","120.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"35342a0e-6866-4fe2-bc2b-7c6e0d5973f0","ed8e0967-57d6-421d-906e-8ca68e8cc3ba","p089","KLOW (TB10+BPC10+KPV10+GHK50)","1.00","160.00","160.00","""2026-03-18T20:20:09.062Z""","""2026-03-18T20:20:09.062Z"""
"3717fc75-db90-4f40-9414-316c56786648","813442f1-cfc6-45bc-9a82-3d1a63068328","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-18T20:20:09.046Z""","""2026-03-18T20:20:09.046Z"""
"374d1a22-5efe-4e3e-9af6-b192f4230fa6","7afcf931-ee91-4892-9f9a-aaf8b254e5d5","p011","Retatrutide 30mg","2.00","155.00","310.00","""2026-03-21T13:04:31.643Z""","""2026-03-21T13:04:31.643Z"""
"3995ca85-47d3-4840-a3d7-30b3a0327c8d","813442f1-cfc6-45bc-9a82-3d1a63068328","p019","BAC water 10ml","1.00","25.00","25.00","""2026-03-18T20:20:09.046Z""","""2026-03-18T20:20:09.046Z"""
"3a661136-729b-428b-aeb8-7a13b92c3a20","3a5df063-138c-4498-bef2-6d733ca93ea2","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-18T20:20:08.930Z""","""2026-03-18T20:20:08.930Z"""
"3a9a5708-d9dc-4db2-881e-4281149d5159","c67237d3-15ca-4487-b138-43c30d2e1df0","p011","Retatrutide 30mg","1.00","155.00","155.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"3b065e08-b561-41a0-83e6-b49011d2f3b1","bd3ef131-5462-4867-b158-096b0ab8ccf3","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-22T17:39:01.297Z""","""2026-03-22T17:39:01.297Z"""
"3bfa740b-0266-428a-b27a-d4511b170dc4","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p032","TB500 (TB4) 10mg","1.00","85.00","85.00","""2026-03-22T18:16:18.666Z""","""2026-03-22T18:16:18.666Z"""
"3c3a64e9-a589-43ce-9814-09f0ff0b4537","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p062","Selank 10mg","0.50","55.00","27.50","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"436d8e7e-165a-427d-8588-d79ea3642cd0","208c5098-466d-41e8-9f75-0218fbf1db3f","p073","CJC No DAC / Ipa 10/10mg","1.00","75.00","75.00","""2026-03-18T20:20:09.013Z""","""2026-03-18T20:20:09.013Z"""
"442dcf53-d49f-4aae-8bcd-670f2fa531dd","c427c53f-7a6f-4f99-87c4-e9e6224a68f7","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","1.00","160.00","160.00","""2026-03-22T21:07:38.412Z""","""2026-03-22T21:07:38.412Z"""
"4497d20f-3d7f-4745-887c-663e197147df","3f1e6f0a-d1fa-474e-a8ea-68c90fc1d9a1","p007","Tirzepatide 60mg","2.00","135.00","270.00","""2026-03-18T20:20:09.108Z""","""2026-03-18T20:20:09.108Z"""
"45c794c4-4fd6-4b46-92e9-dd4110442553","387da382-1cae-4e68-a960-1241775d3493","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","0.50","160.00","80.00","""2026-03-20T22:56:00.982Z""","""2026-03-20T22:56:00.982Z"""
"463af238-9730-4bad-8817-77ad8bfe2bd8","0581d320-40f1-40e7-9adb-cd05ffaabda1","p097","HCG 2000 IU GMP 3ml 10vials","2.00","70.00","140.00","""2026-03-18T20:20:09.024Z""","""2026-03-18T20:20:09.024Z"""
"467ce838-dfaf-480d-a34f-14696d6f7d0e","0581d320-40f1-40e7-9adb-cd05ffaabda1","p024","HGH 10IU","2.00","50.00","100.00","""2026-03-18T20:20:09.024Z""","""2026-03-18T20:20:09.024Z"""
"4a08f43f-5e37-4006-81a9-598417d5687f","a22f7966-b42d-4cab-81c3-c94983f0e590","p050","Tesamorelin 20mg","1.00","220.00","220.00","""2026-03-18T20:20:09.102Z""","""2026-03-18T20:20:09.102Z"""
"4ce01e28-42e9-470e-a6e6-4772dd9d6887","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-22T18:16:18.666Z""","""2026-03-22T18:16:18.666Z"""
"4d637ad8-4249-4a47-880b-da8479d34096","c427c53f-7a6f-4f99-87c4-e9e6224a68f7","p042","Melanotan II 10mg","2.00","40.00","80.00","""2026-03-22T21:07:38.412Z""","""2026-03-22T21:07:38.412Z"""
"4db20f36-809f-4155-bca7-9834b05e03ed","b096c66d-5870-4010-9511-45e13727908c","p009","Retatrutide 10mg","1.00","95.00","95.00","""2026-03-18T20:20:08.995Z""","""2026-03-18T20:20:08.995Z"""
"4fe69f81-1564-4abd-b8ac-7f9a3155d694","c0a3135e-928e-4285-8916-e1f7ed71e04b","p058","Thymosin Alpha-1 10mg","1.00","125.00","125.00","""2026-03-21T17:27:18.086Z""","""2026-03-21T17:27:18.086Z"""
"502e5b0e-a5aa-4d64-b785-34a198965a4c","fff847e8-871c-423b-86c5-eddea6dfe217","p014","Cagrilintide 5mg","1.00","90.00","90.00","""2026-03-22T20:17:42.493Z""","""2026-03-22T20:17:42.493Z"""
"5058e8b3-49b4-464e-8609-66c26a3f2c68","7afcf931-ee91-4892-9f9a-aaf8b254e5d5","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-21T13:04:31.643Z""","""2026-03-21T13:04:31.643Z"""
"506127c0-9002-4a21-b240-3cc7f2e02d0d","3a5df063-138c-4498-bef2-6d733ca93ea2","p109","Cartalax 20mg","0.50","120.00","60.00","""2026-03-18T20:20:08.930Z""","""2026-03-18T20:20:08.930Z"""
"52b41ae1-6a07-4ae5-a386-f889b287c21f","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p090","PE-22-28 10mg","0.50","70.00","35.00","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"534c851c-6ad6-4a2f-b431-9a396415d7ec","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p078","GHK-CU 100mg","2.00","51.00","102.00","""2026-03-20T17:51:52.278Z""","""2026-03-20T17:51:52.278Z"""
"5652f9a5-6df7-4fb7-b081-dd5602afce88","73984bec-7961-4a99-9f63-fe38ebe2acc5","p085","KPV 30mg","1.00","145.00","145.00","""2026-03-21T10:50:54.147Z""","""2026-03-21T10:50:54.147Z"""
"5a8dbd1e-7c82-4283-8e04-5bf95e2037e8","387da382-1cae-4e68-a960-1241775d3493","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-20T22:56:00.982Z""","""2026-03-20T22:56:00.982Z"""
"5bf098f8-6783-4dd0-a4e2-ee57b26d49ac","1b975899-08c0-439c-b0bb-b65f0092d0aa","p090","PE-22-28 10mg","1.00","70.00","70.00","""2026-03-23T17:57:00.318Z""","""2026-03-23T17:57:00.318Z"""
"5cc345d6-9327-4104-8ff9-93d4329f2401","a434d697-4ad9-481d-8b13-74d343cd9590","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-22T07:26:33.549Z""","""2026-03-22T07:26:33.549Z"""
"5e5e0fef-5d47-4139-8244-1369733c3a9f","c427c53f-7a6f-4f99-87c4-e9e6224a68f7","p081","TB500 Frag 10mg","1.00","70.00","70.00","""2026-03-22T21:07:38.412Z""","""2026-03-22T21:07:38.412Z"""
"615fe5dc-1b14-42f3-a0ae-a1ee30ec955e","b0ca116d-aaea-4b84-9ae0-8cac8ad64280","p069","DSIP 5mg","1.00","35.00","35.00","""2026-03-21T19:17:15.885Z""","""2026-03-21T19:17:15.885Z"""
"6541fc38-5675-4b95-842a-ffe3cc545d18","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p053","Mots-C 40mg","1.00","160.00","160.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"674dca79-b63c-45f8-81e1-4c255a25c686","c67237d3-15ca-4487-b138-43c30d2e1df0","p061","Semax 10mg","1.00","55.00","55.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"6891f7f5-ed58-4a11-974c-cd34e0fcfee9","05edc6e3-04b1-4487-bdda-898348202bfb","p017","Survodutide 10mg","1.00","170.00","170.00","""2026-03-22T21:02:56.502Z""","""2026-03-22T21:02:56.502Z"""
"69665197-fc4c-412b-89fc-42eca26a3907","c67237d3-15ca-4487-b138-43c30d2e1df0","p102","Cerebrolysin 30mg GMP 10ml 10vials","1.00","45.00","45.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"69fd86c0-733d-4c23-92db-fa5794165a20","17b2c399-9bba-4740-8b1e-751b5baaa252","p049","Tesamorelin 10mg","0.50","125.00","62.50","""2026-03-21T13:13:46.402Z""","""2026-03-21T13:13:46.402Z"""
"6d7d2cdf-d216-4d55-8f7c-9f597031c8ab","f7ad2e8d-85c8-40f5-b209-089b571acdad","p007","Tirzepatide 60mg","1.00","135.00","135.00","""2026-03-21T12:32:09.023Z""","""2026-03-21T12:32:09.023Z"""
"6e27ed2f-9a48-4926-8e07-d63d3387c100","e00b0557-6024-42ab-826c-31d5da1e3674","p019","BAC water 10ml","1.00","25.00","25.00","""2026-03-18T20:20:09.091Z""","""2026-03-18T20:20:09.091Z"""
"70dfb4c6-9266-43ea-b5d0-0f245bec62f7","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p110","Cortagen 20mg","0.50","120.00","60.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"71bd0ddf-8ec8-44d7-8bc9-0d55112348ce","c0a3135e-928e-4285-8916-e1f7ed71e04b","p024","HGH 10IU","2.00","50.00","100.00","""2026-03-21T17:27:18.086Z""","""2026-03-21T17:27:18.086Z"""
"71c148d1-375a-45d9-943b-77abe1b67b6d","b096c66d-5870-4010-9511-45e13727908c","p071","BPC 5mg / TB4 5mg Blend","1.00","80.00","80.00","""2026-03-18T20:20:08.995Z""","""2026-03-18T20:20:08.995Z"""
"721dd180-da29-4ec0-84cb-97e72de84b7c","c310cffd-47c0-4225-ade9-62923897b77f","p102","Cerebrolysin 30mg GMP 10ml 10vials","1.00","45.00","45.00","""2026-03-18T20:20:08.899Z""","""2026-03-18T20:20:08.899Z"""
"72cec78b-bdc2-4386-a2f9-1aa14c505864","c67237d3-15ca-4487-b138-43c30d2e1df0","p026","5-Amino-1MQ 50mg","1.00","75.00","75.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"749237e3-0766-423b-8ce1-4198c5043042","3bd9eefd-7e2a-4e5c-9b4e-b1cff3038cf4","p042","Melanotan II 10mg","1.00","40.00","40.00","""2026-03-18T20:20:08.891Z""","""2026-03-18T20:20:08.891Z"""
"763b4583-40a2-477e-b7d3-317523ea7611","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p049","Tesamorelin 10mg","1.00","125.00","125.00","""2026-03-20T17:51:52.278Z""","""2026-03-20T17:51:52.278Z"""
"783246d1-b22a-4d1c-af27-df4def21790e","ece1625b-f1c1-48fc-827c-9a5978560ac7","p090","PE-22-28 10mg","0.50","70.00","35.00","""2026-03-18T20:20:09.113Z""","""2026-03-18T20:20:09.113Z"""
"7874567d-3ad3-4828-b92d-f1f70c925579","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p026","5-Amino-1MQ 50mg","1.00","75.00","75.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"7923bb78-bb74-4a73-9471-96ba630c6312","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p067","Oxytocin 10mg (<99)","1.00","60.00","60.00","""2026-03-20T17:51:52.278Z""","""2026-03-20T17:51:52.278Z"""
"79ad097a-0e69-42b4-921f-5838ddecc807","387da382-1cae-4e68-a960-1241775d3493","p084","KPV 10mg","0.50","60.00","30.00","""2026-03-20T22:56:00.982Z""","""2026-03-20T22:56:00.982Z"""
"7a3255ad-66ac-4d15-bdac-58128c50201e","a22f7966-b42d-4cab-81c3-c94983f0e590","p089","KLOW (TB10+BPC10+KPV10+GHK50)","1.00","160.00","160.00","""2026-03-18T20:20:09.102Z""","""2026-03-18T20:20:09.102Z"""
"7c2276ce-9007-48e7-b52c-b7dc7739a371","c67237d3-15ca-4487-b138-43c30d2e1df0","p004","Tirzepatide 20mg","1.00","85.00","85.00","""2026-03-18T20:20:08.877Z""","""2026-03-18T20:20:08.877Z"""
"7d641530-0275-4aef-983f-3dd95dfa3cba","f68aa4a8-ff01-405f-bcc0-963f4e8de0c7","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-18T20:20:08.883Z""","""2026-03-18T20:20:08.883Z"""
"8118576a-237e-4210-b827-71d037cf0970","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p030","BPC 157 10mg","2.00","45.00","90.00","""2026-03-22T18:16:18.666Z""","""2026-03-22T18:16:18.666Z"""
"837d2fbd-afad-4773-9068-0e99ed6dfb21","7afcf931-ee91-4892-9f9a-aaf8b254e5d5","p051","Mots-C 10mg","1.00","55.00","55.00","""2026-03-21T13:04:31.643Z""","""2026-03-21T13:04:31.643Z"""
"83fd7430-6b9a-4d94-bccc-946d42af0d7a","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p031","BPC 157 40mg","1.00","160.00","160.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"846d0b3d-25d7-4649-bdb1-fc6cab78802d","f5fb9f44-af87-40fc-b265-b91138f1f172","p052","Mots-C 20mg","0.50","95.00","47.50","""2026-03-18T20:20:09.040Z""","""2026-03-18T20:20:09.040Z"""
"85b7ecb2-7137-43af-9182-3efde09d984e","c0a3135e-928e-4285-8916-e1f7ed71e04b","p020","GAC water 3ml","1.00","15.00","15.00","""2026-03-21T17:27:18.086Z""","""2026-03-21T17:27:18.086Z"""
"862207bd-da46-49a9-a3d7-d89efa4ef828","7afcf931-ee91-4892-9f9a-aaf8b254e5d5","p054","SS-31 10mg","1.00","75.00","75.00","""2026-03-21T13:04:31.643Z""","""2026-03-21T13:04:31.643Z"""
"86681fc2-ada5-4e0c-a1b0-265eddd9ce21","03a194ac-176f-45d5-9f81-6a28e7f17c0c","p078","GHK-CU 100mg","1.00","51.00","51.00","""2026-03-22T18:16:18.666Z""","""2026-03-22T18:16:18.666Z"""
"876881a0-7190-4116-9113-9a9fdbda7c68","387da382-1cae-4e68-a960-1241775d3493","p042","Melanotan II 10mg","1.00","40.00","40.00","""2026-03-20T22:56:00.982Z""","""2026-03-20T22:56:00.982Z"""
"8b63c3fe-1cbb-4d35-87f3-8c5bad8290dd","8fee86d5-5f56-462a-bc6f-354c2bcdc90e","p032","TB500 (TB4) 10mg","1.00","85.00","85.00","""2026-03-20T17:51:52.278Z""","""2026-03-20T17:51:52.278Z"""
"8bc8ee9f-0dde-4345-977d-fc441db95371","cf6314ad-7e40-4b9a-bf6f-0d95d4db46ca","p019","BAC water 10ml","2.00","25.00","50.00","""2026-03-18T20:20:09.029Z""","""2026-03-18T20:20:09.029Z"""
"8cf64259-631a-473e-93a5-e71e30d95d3c","af9e5b89-b039-4746-93be-5e2c9cf2dddd","p123","BPC 157 500mcg Tablets","1.00","55.00","55.00","""2026-03-18T20:20:09.007Z""","""2026-03-18T20:20:09.007Z"""
"8d5f8471-1156-4815-b603-834aca5ed418","c0a3135e-928e-4285-8916-e1f7ed71e04b","p126","Orforglipron 12mg","1.00","130.00","130.00","""2026-03-21T17:27:18.086Z""","""2026-03-21T17:27:18.086Z"""
"8de7de07-3b00-41e5-a703-22ee8eba1aad","2cf4b83d-9f35-4bc8-a167-d79e5ab7a8de","p014","Cagrilintide 5mg","1.00","90.00","90.00","""2026-03-24T22:01:38.301Z""","""2026-03-24T22:01:38.301Z"""
"8e16f705-c193-4fc4-9bbd-91062d090eb8","3b7280a7-b855-489a-b9d1-b2f03e5f3d0b","p030","BPC 157 10mg","1.00","45.00","45.00","""2026-03-22T09:29:16.183Z""","""2026-03-22T09:29:16.183Z"""
"8fed822a-55d3-499b-8924-3f7b9a8e5ee7","17b2c399-9bba-4740-8b1e-751b5baaa252","p079","GHK-CU 50mg","1.00","40.00","40.00","""2026-03-21T13:13:46.402Z""","""2026-03-21T13:13:46.402Z"""
"936c3a27-71c9-45fd-8b13-3ab24653123f","e8b38f59-85d4-4c03-9581-eca90f3bf35f","p010","Retatrutide 20mg","2.00","120.00","240.00","""2026-03-24T19:47:47.161Z""","""2026-03-24T19:47:47.161Z"""
"93a29017-8ee4-4e0e-ac96-443dff1326af","83a3d960-ba23-47a3-883c-ed6883ab9d27","p012","Retatrutide 40mg","2.00","165.00","330.00","""2026-03-18T20:20:09.071Z""","""2026-03-18T20:20:09.071Z"""
"954155c8-bd14-4ba7-b09c-9f42adb932b3","208c5098-466d-41e8-9f75-0218fbf1db3f","p026","5-Amino-1MQ 50mg","5.00","75.00","375.00","""2026-03-18T20:20:09.013Z""","""2026-03-18T20:20:09.013Z"""
"955e7ade-bd21-4656-80a2-720f39f892c1","3bd9eefd-7e2a-4e5c-9b4e-b1cff3038cf4","p079","GHK-CU 50mg","1.00","40.00","40.00","""2026-03-18T20:20:08.891Z""","""2026-03-18T20:20:08.891Z"""
"9a6ac808-17b8-4c20-8ea6-8616aa33a924","3b7280a7-b855-489a-b9d1-b2f03e5f3d0b","p084","KPV 10mg","1.00","60.00","60.00","""2026-03-22T09:29:16.183Z""","""2026-03-22T09:29:16.183Z"""
"9a8f5aa9-78bd-48fc-95ed-e8c2d43d157b","387da382-1cae-4e68-a960-1241775d3493","p012","Retatrutide 40mg","1.00","165.00","165.00","""2026-03-20T22:56:00.982Z""","""2026-03-20T22:56:00.982Z"""
